sentence,num_words,google_language,stopwords_language,book_name
H?nelle pantiin sitten heti raudat jalkoihin ja h?net vietiin  rykmenttiin.,11,{'fi': 0.999996607044705},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"T??ll? h?nt? komennettiin k??ntym??n oikeaan ja vasempaan, nostamaan  kiv??ri? olalle ja laskemaan jalalle, t?ht??m??n, ampumaan, kulkemaan  juoksumarssissa; ja h?nelle annettiin kolmekymment? kepinly?nti?.",24,{'fi': 0.9999951786484447},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
Seuraavana p?iv?n? h?n teki harjoitukset jo v?h?n v?hemm?n huonosti  ja sai ainoastaan kaksi kymment? ly?nti?; sit? seuraavana p?iv?n?  h?nelle annettiin ainoastaan kymmenen ja toverit katsovat h?nt? kuin  ihme-el?int?.,31,{'fi': 0.9999966789790835},"{'dutch': 1, 'danish': 1, 'finnish': 6, 'norwegian': 1}",candide
Candide oli itse viel? aivan h?mm?styksiss??n eik? lainkaan selvill?  omasta sankaruudestaan.,12,{'fi': 0.9999969521403365},{'finnish': 2},candide
"Er??n? kauniina kev?tp?iv?n? pisti h?nen  p??h?ns? l?hte? k?velylle ja h?n alkoi kulkea suoraan eteenp?in ollen  siin? uskossa, ett? ihmisill? samoin kuin el?imill?kin oli t?ysi  oikeus mielin m??rin k?ytt?? jalkojaan.",32,{'fi': 0.9999951739474029},"{'norwegian': 1, 'finnish': 7, 'dutch': 1}",candide
"H?n ei ollut viel? k?vellyt  kahta peninkulmaakaan, kun jo nelj? muuta kuusi jalkaa pitk??  sankaria saavutti h?net, sitoi h?net ja vei h?net tyrm??n.",25,{'fi': 0.9999974643696444},"{'dutch': 1, 'danish': 1, 'finnish': 5, 'norwegian': 2}",candide
"H?nelt? kysyttiin lain mukaisessa j?rjestyksess?, mist? h?n piti  enemm?n: juosta kolmekymment? kuusi kertaa kujaa koko rykmentin l?pi  tai saada yht'aikaa kaksitoista lyijykuulaa aivoihinsa.",25,{'fi': 0.9999986221395433},{'finnish': 3},candide
"Turhaan  vetosi h?n ihmisen vapaaseen tahtoon, selitt?en, ettei h?n tahtonut  kumpaakaan.",13,{'fi': 0.9999983958468059},{'finnish': 1},candide
"H?nen t?ytyi tehd? valintansa; ja sen Jumalan lahjan  voimalla, jota nimitet??n vapaudeksi, h?n vihdoin p??tti juosta kujaa  kolmekymment?kuusi kertaa; h?n teki sen kaksi kertaa.",26,{'fi': 0.999997534812995},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"Rykmentiss?  oli kaksi tuhatta miest?, joten h?n siis silloin yhteens? jo oli  saanut nelj? tuhatta raipan iskua, jotka niskasta per?pakaroihin asti  raatelivat h?nen hermojaan ja lihaksiaan.",29,{'fi': 0.9999966710532645},"{'dutch': 1, 'danish': 1, 'finnish': 5, 'norwegian': 1}",candide
"Kun kolmannen kujanjuoksun  piti alkaa, niin Candide, joka ei en?? kest?nyt enemp??, pyysi sit?  armoa, ett? h?nelt? hyv?ntahtoisesti suvaittaisiin katkaista kaula.",23,{'fi': 0.9999970818297002},{'finnish': 6},candide
"H?nelle my?nnettiinkin t?m? suosionosoitus, h?nen silm?ns? sidottiin  ja h?nen k?skettiin laskeutua polvilleen.",13,{'fi': 0.9999955496589059},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"T?ll? hetkell? juuri sattui bulgarien kuningas kulkemaan siit?  ohitse; h?n kyseli rikoksen laatua ja kun t?ll? kuninkaalla oli  suuret ?lyn lahjat, -- ymm?rsi h?n siit? kaikesta, mit? h?n sai  kuulla, ett? Candide oli nuori metafyysikko, joka ei juuri mit??n  tiennyt maailman menosta, ja h?n armahti h?net jalomielisesti, joka  teko ansaitsee tulla ylistetyksi kaikissa sanomalehdiss? ja kaikkina  aikoina.",63,{'fi': 0.9999970741280362},"{'norwegian': 2, 'finnish': 10, 'dutch': 1}",candide
Er?s kelpo haaval??k?ri paransi Candiden kolmessa viikossa  Dioskorideen keksimill? lievikkeill?.,11,{'fi': 0.9999976893528659},{},candide
"H?nell? oli jo v?h?n nahkaa ja h?n osasi k?vell?, kun sota syttyi  bulgarialaisten ja arabialaisten kuninkaiden v?lill?.",18,{'fi': 0.9999964918638035},"{'dutch': 1, 'danish': 1, 'finnish': 4, 'norwegian': 2}",candide
KOLMAS LUKU.,2,{'de': 0.999995064728481},{},candide
Kuinka Candide pelastautui bulgarialaisten k?sist? ja mit? h?nelle  sitten tapahtui.,11,{'fi': 0.9999975241216931},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"On mahdotonta kuvitellakaan mit??n sen kauniimpaa, sorjempaa,  loistavampaa ja paremmin j?rjestetty? kuin nuo molemmat sotajoukot,  joiden torvet, pillit, oboet, rummut, kanuunat saivat aikaan  sellaisen yhteissoinnun, ett? sen vertaista ei ole kuultu ikin? edes  helvetiss?k??n.",38,{'fi': 0.9999985401401664},"{'norwegian': 1, 'finnish': 8, 'dutch': 1}",candide
"Kanuunat kaatoivat ensin noin kuusi tuhatta miest?  kummaltakin puolen; senj?lkeen riisti muskettituli noin yhdeks?n tai  kymmenen tuhatta veijaria pois t?st? maailmasta, joka on parhain  kaikista ja jonka pintaa he olivat olemuksellaan saastuttaneet;  pistin muodosti my?skin riitt?v?n syyn muutamien tuhansien ihmisten  kuolemaan.",46,{'fi': 0.9999978258914874},"{'dutch': 1, 'french': 1, 'finnish': 9, 'english': 2, 'spanish': 1, 'norwegian': 1}",candide
Koko saavutus saattoi nousta noin kolmeenkymmeneen  tuhanteen sieluun.,9,{'fi': 0.9999973021982962},{'finnish': 1},candide
"Candide, joka vapisi niinkuin filosofi, pid?ttelihe parhaimpansa  mukaan piilossa t?m?n sankarillisen teurastuksen aikana.",14,{'fi': 0.9999973363100518},{'finnish': 3},candide
"Vihdoin kun molemmat kuninkaat paraikaa laulattivat _Te Deumia_  leiriss??n, p??tti h?n valita toisen paikan syitten ja seurausten  mietiskelylle.",20,{'fi': 0.9999960399077115},"{'norwegian': 2, 'finnish': 3, 'dutch': 1}",candide
H?n raivasi itselleen tien kuolleiden ja kuolevien ylitse ja  p??si t?ten ensiksi er??seen naapurikyl??n; se oli tuhkana.,18,{'fi': 0.9999977863733669},"{'italian': 1, 'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 3, 'spanish': 1, 'norwegian': 1}",candide
"Se  oli arabialais-kyl?, jonka bulgarialaiset olivat polttaneet  kansan parasta valvovien lakien mukaisesti.",14,{'fi': 0.9999986151574238},{'finnish': 3},candide
"T??ll? makasi joka  paikassa pistimien ja luotien l?vist?mi? vanhuksia sek? heid?n  vierell??n kuolevia vaimoja, jotka puhkaistuin kurkuin piteliv?t  lapsiaan rinnoillaan, tytt?j?, joilta oli vatsat halaistu ja jotka  viruivat henkitoreissaan tyydytetty??n ensin muutamien sankarien  luonnollisia tarpeita; toiset rukoilivat puolipalaneina, ett?  heid?t lopetettaisiin kokonaan.",48,{'fi': 0.9999968821586794},"{'norwegian': 1, 'finnish': 9, 'dutch': 1}",candide
Ulos valuneita aivoja n?kyi maassa  katkottujen k?sien ja jalkojen seassa.,11,{'fi': 0.9999932728742964},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
Candide pakeni kiireimm?n kautta toiseen kyl??n: se kuului  bulgarialaisille ja arabialaiset sankarit olivat menetelleet siell?  aivan samoin.,19,{'fi': 0.9999987791983989},"{'italian': 1, 'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 3, 'spanish': 1, 'norwegian': 1}",candide
Candide jatkoi yh? matkaansa kuolonkamppailussa  nytk?htelevien j?senten ja suitsevien raunioiden poikki ja saapui  siten vihdoin sotan?ytt?m?n ulkopuolelle kantaen haarapussissaan  v?h?isi? ev?it??n ja muistellen lakkaamatta Kunigundaa.,28,{'fi': 0.9999975670793194},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"Kun h?n saapui Hollantiin, olivat h?nen ruokavaransa lopussa, mutta  koska h?n oli kuullut kerrottavan, ett? kaikki ihmiset olivat  rikkaita t?ss? maassa ja lis?ksi viel? kristittyj?, ei h?n ollenkaan  ep?illyt, etteik? h?nt? kohdeltaisi t??ll? yht? hyvin kuin h?nt? oli  kohdeltu herra paroonin linnassa, ennenkuin h?n siell? oli tullut  poisajetuksi neiti Kunigundan kauniiden silmien takia.",58,{'fi': 0.9999984296151484},"{'norwegian': 1, 'finnish': 12, 'dutch': 1}",candide
"H?n anoi almua useilta arvokkailta ja vakavilta henkil?ilt?, jotka  vastasivat h?nelle, ett? jos h?n viel? edelleen jatkaisi t?m?n  elinkeinon harjoittamista, suljettaisiin h?net kuritushuoneeseen  oppimaan el?misen taitoa.",29,{'fi': 0.9999960422503764},"{'norwegian': 1, 'finnish': 8, 'dutch': 1}",candide
"H?n k??ntyi sitten er??n miehen puoleen, joka juuri oli  kokonaisen tunnin yht?mittaa suuren kuulijakunnan edess? puhunut  hyv?ntekev?isyydest?.",19,{'fi': 0.9999965472545365},{'finnish': 2},candide
T?m? saarnaaja katsoi h?neen ja sanoi:    -- Mist? syyst? te t??ll? olette?,15,{'fi': 0.9999960898988458},"{'dutch': 2, 'french': 1, 'portuguese': 1, 'finnish': 4, 'spanish': 1, 'norwegian': 1}",candide
Oletteko kenties hyv?n asian vuoksi?,5,{'fi': 0.9999976284057536},{},candide
"Ei ole mit??n seurausta ilman syyt?, vastasi Candide vaatimattomasti;  kaikki on v?ltt?m?tt?myyden ketjussa ja parhain p?in j?rjestetty; on  ollut v?ltt?m?t?nt?, ett? olen tullut poisajetuksi neiti Kunigundan  luota, ett? olen suorittanut kujanjuoksun, ja on v?ltt?m?t?nt?, ett?  kerj??n leip?ni siihen asti, kunnes voin sit? ansaita; kaikki t?m? ei  voisi olla toisin.",54,{'fi': 0.9999971387129254},"{'norwegian': 1, 'finnish': 11, 'english': 1, 'dutch': 1, 'french': 1}",candide
"-- Yst?v?ni, sanoi puhuja, uskotteko, ett? paavi on antikristus?",9,{'fi': 0.9999969100411314},"{'finnish': 2, 'english': 1, 'french': 1}",candide
"-- En ole ennen kuullut sit?, vastasi Candide; mutta oli h?n sit? tai  t?t?, niin p??asia on, ett? olen leiv?n puutteessa.",22,{'fi': 0.9999975960771094},"{'finnish': 11, 'english': 1, 'french': 1}",candide
"-- Et ansaitse saadakaan leip??, sanoi puhuja; mene tiehesi lurjus,  ?l?k? ikin? en?? tule silmieni eteen!",17,{'fi': 0.9999984646756577},{},candide
"Puhujan vaimo oli t?ll? v?lin pist?nyt p??ns? ulos ikkunasta ja  saatuaan selville, ett? siell? oli mies, joka ep?ili, olikohan paavi  antikristus, kumosi h?n h?nen p??h?ns? t?ysin?isen.",28,{'fi': 0.9999976476276651},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
"Oi taivas,  kuinka korkealle naisten uskonnollinen innostus voikaan kohota!",10,{'fi': 0.9999961308413541},{},candide
"Er?s mies, jota ei koskaan oltu kastettu, er?s kunnon anabaptisti,  nimelt? Jacques, n?ki t?m?n julman ja arvottoman tavan, jolla yht?  h?nen velje??n kohdeltiin, olentoa, jolla kuitenkin oli kaksi  h?yhenet?nt? jalkaa ja kuolematon sielu ja h?n vei h?net kotiinsa,  puhdisti h?net, antoi h?nelle leip?? ja olutta, lahjoitti h?nelle  kaksi floriinia ja tahtoipa viel? lis?ksi opettaa h?nt? valmistamaan  persialaisia kankaitakin, jotka kuuluivat h?nen erikoisalaansa ja  jotka, kuten tunnettua, tehd??n kaikki Hollannissa.",76,{'fi': 0.9999964939245656},"{'norwegian': 1, 'finnish': 12, 'dutch': 1}",candide
"Candide, joka melkein olisi tahtonut langeta polvilleen h?nen  eteens?, huudahti:    -- Mestari Pangloss oli totta tosiaan oikeassa sanoessaan,  ett? kaikki t?ss? maailmassa on mahdollisimman hyvin; sill?  minua liikuttaa ??rett?m?n paljon enemm?n teid?n erinomainen  jalomielisyytenne, kuin se kovuus, joka tuli minun osakseni tuon  mustamekkoisen herran ja h?nen rouva puolisonsa puolelta.",57,{'fi': 0.9999965326796039},"{'italian': 1, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 15, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
"Seuraavana p?iv?n? h?n k?velyll??n kohtasi er??n kerj?l?isen, joka  ylt'yleens? oli paiseiden peitossa.",13,{'fi': 0.9999976908149556},{'finnish': 3},candide
"H?nen silm?ns? olivat elottomat,  nen?np?? pois tipahtanut, suu vinossa, hampaat mustat, h?n puhui  k?he?sti korahdellen ja sai tavantakaa ankaria ysk?kohtauksia ja joka  kohtauksella sylk?isi h?n suustaan hampaan.",30,{'fi': 0.999995960466884},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
NELJ?S LUKU.,2,{'vi': 0.9999964250928862},{},candide
"Kuinka Candide tapasi vanhan filosofian opettajansa, tohtori  Panglossin ja mit? sitten tapahtui.",13,{'fi': 0.999997953667357},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"Candide, joka tunsi viel? enemm?n s??li? kuin inhoa tuota  kauhistuttavaa kerj?l?ist? kohtaan, -- antoi h?nelle ne kaksi  floriinia, jotka h?n oli saanut tuolta kunnon Jacques-anabaptistilta.",27,{'fi': 0.999997968796999},"{'italian': 1, 'turkish': 1, 'hungarian': 1, 'french': 1, 'finnish': 8}",candide
"Aave tuijotti h?neen kiinte?sti, purskahti itkuun ja lankesi h?nen  kaulaansa.",11,{'fi': 0.9999974763581847},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
Candide per?ytyi pel?styneen?.,3,{'fi': 0.9999985626307448},{},candide
"-- Voi, sanoi tuo kurja raukka toiselle kurjalle, ettek? en?? tunne  rakasta Panglossianne?",14,{'fi': 0.999996221575701},"{'italian': 1, 'finnish': 1}",candide
"-- Mit? kuulenkaan, tek? se olettekin, rakas mestarini, ja t?ss?  surkuteltavassa tilassa!",13,{'fi': 0.9999960990326326},"{'italian': 1, 'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 3, 'spanish': 1, 'norwegian': 1}",candide
Mik? onnettomuus onkaan teit? kohdannut?,5,{'fi': 0.9999985554469458},{'finnish': 1},candide
Mink?t?hden ette en?? ole tuossa kauneimmassa kaikista linnoista?,8,{'fi': 0.9999976440347561},{'finnish': 3},candide
"Ja  miten on k?ynyt neiti Kunigundan, tuon helmen neitsyeitten joukossa,  tuon luonnon mestariteoksen?",15,{'fi': 0.9999971240162375},"{'finnish': 2, 'english': 1, 'french': 1}",candide
"-- Menehdyn t?h?n paikkaan, huokasi Pangloss.",6,{'fi': 0.999996563235243},{'finnish': 1},candide
"Heti vei Candide h?net anabaptistin talliin, jossa h?n antoi h?nelle  v?h?n leip?? ja kun Pangloss hiukan oli tointunut, kysyi h?n t?lt?  uudestaan:    -- Ent? Kunigunda, miten on h?nen laitansa?",34,{'fi': 0.9999972091657712},"{'norwegian': 2, 'finnish': 10, 'english': 1, 'dutch': 1, 'french': 1}",candide
"-- H?n on kuollut, vastasi toinen.",6,{'fi': 0.9999988764136131},"{'finnish': 1, 'english': 1, 'french': 1}",candide
"T?m?n kuullessaan Candide py?rtyi: h?nen yst?v?ns? virvoitteli h?nt?  huonolla etikalla, jota sattumalta l?ytyi tilkkanen tallissa; vihdoin  avasi Candide j?lleen silm?ns?.",22,{'fi': 0.9999977106016091},{'finnish': 3},candide
-- Kunigunda on kuollut!,4,"{'et': 0.5714276914561323, 'fi': 0.42857078576911}","{'finnish': 1, 'english': 1, 'french': 1}",candide
"Voi sinua, sin? paras kaikista maailmoista,  minne h?ivytk??n silmist?ni!",10,{'fi': 0.9999971167038558},{'finnish': 2},candide
Mihin tautiin h?n kuoli?,4,{'fi': 0.9999958825273433},{'finnish': 1},candide
"Tai kenties  h?n kuolikin sen johdosta, ett? h?n n?ki, miten h?nen herra is?ns?  ankarilla potkuilla ajoi minut pois kauniista linnastaan?",22,{'fi': 0.9999946753063835},{'finnish': 5},candide
"-- Ei, sanoi Pangloss, bulgarialaiset sotilaat, halkaisivat h?nen  vatsansa tehty??n h?nelle ensin v?kivaltaa niin paljon kuin yleens?  naiselle voi tehd?.",22,{'fi': 0.9999965865210656},"{'italian': 1, 'finnish': 4}",candide
"He l?iv?t my?skin kallon puhki herra paroonilta,  joka tahtoi h?nt? suojella.",12,{'fi': 0.9999987597298863},{'finnish': 2},candide
"Rouva paroonitar silvottiin palasiksi,  ja minun holhokkiraukkani joutui aivan saman kohtelun alaiseksi  kuin h?nen sisarensakin, ja mit? itse linnaan tulee, niin siit? ei  j??nyt kive? kiven p??lle, ei ainoatakaan latoa, ei lammasta, ankkaa  eik? puuta; mutta meid?t on hyvin kostettu, sill? arabialaiset  menetteliv?t aivan samoin er??ss? naapuri-linnassa, joka kuului  muutamalle bulgarialaiselle paroonille.",58,{'fi': 0.9999949460497439},"{'norwegian': 1, 'finnish': 14, 'english': 1, 'dutch': 1, 'french': 1}",candide
"T?m?n selostuksen aikana Candide py?rtyi uudestaan, mutta tultuaan  j?lleen tajuihinsa ja sanottuaan kaikki, mit? h?nen t?ss? tapauksessa  tuli sanoa, alkoi h?n pohtia syyt? ja seurausta ja sit? riitt?v??  aihetta, joka oli saattanut Panglossin noin surkuteltavaan tilaan.",39,{'fi': 0.9999969574197187},"{'norwegian': 1, 'finnish': 10, 'dutch': 1}",candide
"-- Voi, sanoi Pangloss, se on rakkaus, rakkaus, tuo ihmissuvun  lohduttaja, maailmojen yll?pit?j?, kaikkien tuntevien olentojen  sielu, hell? rakkaus.",21,{'fi': 0.9999970662987276},"{'italian': 2, 'spanish': 1, 'french': 2, 'portuguese': 1, 'finnish': 3, 'english': 1}",candide
"-- Voi, niin, sanoi Candide, my?skin min? olen tuntenut t?m?n  rakkauden, tuon syd?nten hallitsijan, tuon sielun meid?n sielussamme;  se ei ole tosin minulle koskaan tuottanut muuta kuin yhden suudelman  ja parikymment? potkua takapuoleen.",36,{'fi': 0.9999970467452619},"{'italian': 1, 'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 12, 'spanish': 1, 'norwegian': 1}",candide
Kuinka on t?m? kaunis syy voinut  aiheuttaa niin kammottavan seurauksen?,11,{'fi': 0.9999979250484798},"{'finnish': 3, 'english': 1, 'french': 1}",candide
"Pangloss vastasi seuraavasti:    -- Oi rakas Candideni, teh?n tunsitte Paquetten, tuon kunnianarvoisen  paroonittaremme soman seuranaisen; h?nen syliss??n olen saanut  maistaa niit? paratiisin iloja, jotka ovat aiheuttaneet n?m? helvetin  vaivat, jotka nyt minua j?yt?v?t; h?n oli tuon sairauden saastuttama,  ja on ehk? nyt jo kuollutkin siihen.",52,{'fi': 0.9999979288970229},"{'dutch': 1, 'finnish': 14, 'french': 1, 'danish': 1, 'english': 1, 'norwegian': 1}",candide
"Paquette oli saanut t?m?n  lahjan er??lt? hyvin oppineelta fransiskaani-munkilta, joka oli sen  ammentanut suoraan alkul?hteest?, sill? h?n oli saanut sen er??lt?  vanhalta kreivitt?relt?, joka oli saanut sen er??lt? ratsuv?en  kapteenilta, joka taas sai kiitt?? siit? er?st? markiisitarta, joka  oli vuorostaan siit? velassa er??lle hovipojalle, joka oli saanut  sen er??lt? jesuiitalta, joka ollen noviisi oli vastaanottanut  sen suoraan alenevassa polvessa er??lt? Kristoffer Kolumbuksen  seuralaiselta.",71,{'fi': 0.9999960820293452},{'finnish': 7},candide
"Mit? minuun tulee, niin en en?? tartuta sit?  keneenk??n, sill? olen mennytt? miest?.",14,{'fi': 0.9999985597774087},"{'dutch': 1, 'finnish': 6, 'french': 1, 'swedish': 1, 'danish': 1, 'turkish': 1, 'spanish': 1, 'norwegian': 1}",candide
"-- Oi, Pangloss, huudahti Candide, onpa tuo omituinen sukutaulu.",9,"{'et': 0.28571437707369135, 'fi': 0.7142851668651002}","{'italian': 1, 'finnish': 1}",candide
"Perkele itse taitaa sitten olla sen kanta-is?, vai kuinka?",9,{'fi': 0.9999963800671723},{'finnish': 4},candide
"-- Ei ollenkaan, vastasi tuo suuri mies, se oli vallan v?ltt?m?t?n  asia, tuiki tarpeellinen aines t?ss? parhaimmassa kaikista  maailmoista; sill? jollei Kolumbus er??ll? Amerikan saarella olisi  saanut t?t? tautia, joka myrkytt?? luomisen l?hteen, joka usein  suorastaan ehk?isee siki?misen ja ilmeisesti on ristiriidassa  luonnon suuren tarkoitusper?n kanssa, ei meill? olisi suklaatia eik?  kosinellia; viel? lis?ksi on huomattava, ett? t?h?n p?iv??n asti t?m?  tauti on j??nyt tunnusmerkilliseksi yksinomaan meid?n maanosallemme  samoin kuin oppiriidatkin.",79,{'fi': 0.9999963215613359},"{'italian': 2, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 18, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
"Turkkilaiset, intialaiset, persialaiset,  kiinalaiset, siamilaiset, japanilaiset eiv?t tunne sit? viel?;  mutta on olemassa kyll? riitt?v? syy otaksua, ett? hekin vuorostaan  joidenkin vuosisatojen kuluttua tulevat sen tuntemaan.",29,{'fi': 0.9999982148607599},"{'finnish': 6, 'english': 1, 'french': 1}",candide
"Toistaiseksi  se on tehnyt ihailtavia edistysaskelia meid?n keskuudessamme ja  etenkin noissa suurissa, hyvinkasvatetuista ja kunniallisista  palkkasotureista muodostetuissa armeijoissa, jotka m??r??v?t  valtioiden kohtalot; saa olla varma siit?, ett? kun kolmekymment?  tuhatta miest? seisoo sotarintamassa yht? suurta vastustajajoukkoa  vastassa, niin on kummallakin puolen noin kaksikymment? tuhatta  kuppatautista.",52,{'fi': 0.9999980142378992},"{'italian': 1, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 12, 'english': 1, 'spanish': 1, 'norwegian': 2}",candide
"-- Onpa tuo todellakin ihailtavaa, sanoi Candide, mutta nyt meid?n  t?ytyy saada teid?t terveeksi.",15,{'fi': 0.999997854002697},"{'italian': 1, 'finnish': 5}",candide
"-- Kuinka se olisi mahdollista, sanoi Pangloss; minulla ei ole  killinki?k??n, rakas yst?v?, ja koko maapallollamme ei ole  ainoatakaan paikkaa, jossa voisi saada suoneniskua ja per?ruisketta  ilmaiseksi.",30,{'fi': 0.9999978583513023},"{'italian': 1, 'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 7, 'spanish': 1, 'norwegian': 1}",candide
"Kun Candide kuuli t?m?n, huomasi h?n, mit? oli teht?v?: h?n meni  rukoilemaan apua armeliaalta anabaptisti Jacques'ilta ja kuvaili  h?nelle niin liikuttavasti sen tilan, johon h?nen yst?v?ns? oli  joutunut, ett? tuo hyv? mies heti otti turviinsa tohtori Panglossin  ja antoi parantaa h?net omalla kustannuksellaan.",47,{'fi': 0.9999973799310715},"{'italian': 1, 'norwegian': 1, 'finnish': 13, 'dutch': 1}",candide
N?iss? parannuksissa  kadotti Pangloss ainoastaan yhden silm?n ja yhden korvan.,11,{'fi': 0.9999964540647126},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
